,dimCustomerMasterId,distance,seasonYear,events_prior,attended_prior,events_last,attended_last,tenure,atp_last,product_current,product_last,Label,Score
880,3673,47.79,2023,1,0,1,0,0,33.0,None,Individual,None,0.9869
882,3676,38.86,2023,1,1,0,0,1,0.0,None,None,None,0.9917
885,3698,45.06,2023,14,14,1,1,2,0.0,None,Individual,None,0.8086
887,3699,19.18,2023,18,10,1,1,1,0.0,None,Individual,None,0.5667
889,3726,136.53,2023,7,4,1,1,1,0.0,None,Individual,None,0.96
892,3733,10.5,2023,31,22,1,0,2,0.0,None,Individual,None,0.5367
894,3769,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
896,3771,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
898,3783,48.6,2023,1,0,0,0,1,0.0,None,None,None,1.0
899,3784,8.55,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
902,3807,38.79,2023,31,25,1,1,2,0.0,None,Individual,None,0.5667
904,3813,23.35,2023,3,0,1,0,1,69.0,None,Individual,None,0.87
905,3822,69.88,2023,1,0,1,0,0,44.0,None,Individual,None,0.9
908,3825,42.31,2023,33,23,3,1,2,96.44,None,Full Season,Individual,0.51
910,3830,46.25,2023,1,0,0,0,1,0.0,None,None,None,0.9633
911,3840,49.08,2023,1,1,1,1,0,72.0,None,None,None,0.7509
913,3843,32.18,2023,1,0,0,0,1,0.0,None,None,None,1.0
915,3844,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
917,3851,8.11,2023,1,0,0,0,1,0.0,None,None,None,1.0
919,3854,27.58,2023,2,1,0,0,1,0.0,None,None,None,1.0
920,3855,32.55,2023,1,1,1,1,0,34.0,None,Individual,None,1.0
922,3871,38.24,2023,1,0,0,0,1,0.0,None,None,None,0.9517
923,3876,196.93,2023,17,10,17,10,0,26.68,None,Full Season,Individual,0.74
925,3882,59.73,2023,1,1,0,0,1,0.0,None,None,None,1.0
927,3889,20.98,2023,1,0,0,0,1,0.0,None,None,None,0.94
929,3894,5.77,2023,8,0,0,0,1,0.0,None,None,None,0.86
932,3922,11.98,2023,1,1,0,0,2,0.0,None,None,None,0.775
934,3925,1718.36,2023,1,0,0,0,1,0.0,None,None,None,0.99
936,3928,7.19,2023,1,0,0,0,1,0.0,None,None,None,1.0
938,3933,56.49,2023,1,1,0,0,1,0.0,None,None,None,1.0
939,3945,17.84,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
941,3947,38.79,2023,1,0,0,0,1,0.0,None,None,None,0.9817
942,3960,2.83,2023,17,12,17,12,0,156.0,None,Full Season,Full Season,0.59
943,3964,3.97,2023,1,0,1,0,0,46.0,None,Individual,None,1.0
946,3990,29.06,2023,48,28,18,11,2,43.78,None,Full Season,Individual,0.67
947,3993,12.29,2023,4,2,4,2,0,32.08,None,Full Season,None,0.68
950,4019,11.08,2023,31,25,1,0,2,0.0,None,Individual,None,0.5567
953,4029,17.84,2023,48,33,18,14,2,53.5,None,Full Season,Full Season,0.51
954,4039,1995.43,2023,1,0,1,0,0,26.0,None,Individual,None,1.0
956,4045,52.24,2023,2,0,1,0,1,0.0,None,Individual,None,0.99
958,4051,1.84,2023,8,0,1,0,1,24.0,None,Individual,None,0.6882
959,4062,8.55,2023,1,0,1,0,0,70.0,None,Individual,None,1.0
960,4063,196.93,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
963,4065,48.37,2023,48,39,18,14,2,52.06,None,Full Season,Individual,0.73
965,4067,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
966,4082,3.97,2023,1,0,1,0,0,42.0,None,Individual,None,0.9482
968,4094,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
969,4113,196.93,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
970,4120,8.11,2023,2,0,2,0,0,208.5,None,Individual,None,0.96
973,4130,196.93,2023,13,13,0,0,2,0.0,None,None,None,0.989
975,4173,39.09,2023,1,0,0,0,1,0.0,None,None,None,0.9817
978,4180,55.5,2023,32,29,2,1,2,13.33,None,Individual,None,0.6067
980,4183,56.49,2023,1,0,0,0,1,0.0,None,None,None,1.0
981,4189,33.23,2023,17,12,17,12,0,33.96,None,Full Season,Individual,0.55
984,4212,266.96,2023,13,13,0,0,2,0.0,None,None,None,0.76
986,4243,15.07,2023,1,0,0,0,1,0.0,None,None,None,0.8
987,4250,55.5,2023,1,1,1,1,0,48.0,None,Individual,None,0.95
989,4271,52.21,2023,1,0,0,0,1,0.0,None,None,None,1.0
991,4275,47.39,2023,2,1,0,0,1,0.0,None,None,None,1.0
992,4280,8.55,2023,1,0,1,0,0,40.0,None,Individual,None,1.0
993,4284,82.18,2023,17,12,17,12,0,34.0,None,Full Season,Individual,0.73
995,4294,33.3,2023,1,0,0,0,1,0.0,None,None,None,0.99
998,4296,63.09,2023,35,29,5,3,2,19.43,None,Full Season,Individual,0.5
1000,4339,14.62,2023,1,0,0,0,1,0.0,None,None,None,0.7667
1001,4354,25.94,2023,1,0,1,0,0,58.0,None,Individual,None,0.98
1004,4366,17.51,2023,32,26,2,1,2,17.33,None,None,Individual,0.5158
1005,4371,11.04,2023,1,0,1,0,0,80.0,None,Individual,None,0.99
1007,4373,18.51,2023,2,0,0,0,1,0.0,None,None,None,1.0
1008,4392,196.93,2023,1,0,1,0,0,42.0,None,Individual,None,0.9993
1010,4398,26.68,2023,1,0,0,0,1,0.0,None,None,None,0.9767
1011,4411,1963.36,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
1012,4428,19.18,2023,1,0,1,0,0,37.0,None,Individual,None,0.9488
1015,4430,1518.6,2023,13,13,0,0,2,0.0,None,None,None,1.0
1017,4435,4155.42,2023,2,0,0,0,1,0.0,None,None,None,0.82
1020,4462,16.19,2023,31,24,1,1,2,0.0,None,Individual,None,0.4867
1021,4464,29.7,2023,1,0,1,0,0,47.0,None,Individual,None,1.0
1023,4478,10.5,2023,1,0,0,0,1,0.0,None,None,None,1.0
1025,4494,60.17,2023,4,1,2,1,1,32.33,None,Individual,None,0.8
1026,4507,196.93,2023,1,0,1,0,0,26.0,None,Individual,None,1.0
1029,4514,20.13,2023,14,14,0,0,2,0.0,None,None,None,0.47
1031,4554,71.16,2023,1,0,0,0,1,0.0,None,None,None,1.0
1034,4561,1.84,2023,13,13,0,0,2,0.0,None,None,None,0.9364
1036,4572,16.2,2023,1,0,0,0,1,0.0,None,None,None,0.84
1038,4574,38.15,2023,1,0,0,0,1,0.0,None,None,None,0.5885
1040,4587,50.84,2023,2,1,0,0,1,0.0,None,None,None,0.98
1042,4588,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
1044,4589,7.19,2023,2,0,0,0,1,0.0,None,None,None,0.99
1046,4611,45.06,2023,1,1,0,0,1,0.0,None,None,None,1.0
1047,4613,11.45,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
1049,4625,300.27,2023,1,0,0,0,1,0.0,None,None,None,0.9899
1050,4632,3.97,2023,1,0,1,0,0,37.0,None,Individual,None,0.82
1052,4671,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
1053,4672,2227.69,2023,1,0,1,0,0,44.0,None,Individual,None,1.0
1054,4675,1274.08,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
1056,4679,136.53,2023,2,0,0,0,1,0.0,None,None,None,1.0
1058,4681,30.3,2023,1,0,0,0,1,0.0,None,None,None,1.0
1060,4690,46.5,2023,1,0,0,0,1,0.0,None,None,None,0.9633
1062,4702,9.54,2023,2,0,0,0,1,0.0,None,None,None,1.0
1063,4713,44.96,2023,1,1,1,1,0,23.0,None,Individual,None,1.0
1064,4742,8.0,2023,1,0,1,0,0,42.0,None,Individual,None,0.9425
1065,4748,68.41,2023,1,1,1,1,0,30.0,None,Individual,None,0.995
1068,4757,50.84,2023,17,17,1,1,2,0.0,None,Individual,None,0.5917
1070,4761,1726.03,2023,1,0,0,0,1,0.0,None,None,None,1.0
1073,4764,37.83,2023,48,42,18,15,2,43.78,None,Full Season,Individual,0.8817
1075,4768,82.62,2023,1,0,0,0,1,0.0,None,None,None,1.0
1078,4769,26.75,2023,31,24,1,0,2,0.0,None,Individual,None,0.5367
1080,4778,196.93,2023,5,4,0,0,1,0.0,None,None,None,0.99
1082,4795,22.4,2023,1,0,0,0,1,0.0,None,None,None,0.99
1084,4799,25.16,2023,3,0,0,0,1,0.0,None,None,None,0.9967
1087,4815,26.22,2023,31,21,1,0,2,0.0,None,Individual,None,0.5367
1089,4838,11.08,2023,1,1,0,0,1,0.0,None,None,None,0.9708
1092,4841,23.21,2023,25,23,1,1,2,0.0,None,Individual,None,0.4967
1094,4848,13.37,2023,1,0,0,0,1,0.0,None,None,None,0.6983
1097,4866,20.98,2023,48,40,18,15,2,165.24,None,Full Season,Individual,0.52
1099,4871,76.98,2023,1,0,0,0,1,0.0,None,None,None,1.0
1102,4888,82.18,2023,48,30,18,9,2,53.5,None,Full Season,Individual,0.666
1104,4890,82.18,2023,1,0,0,0,1,0.0,None,None,None,1.0
1105,4896,14.32,2023,2,0,2,0,0,32.5,None,Individual,None,1.0
1108,4899,299.27,2023,14,14,1,1,2,30.0,None,Individual,None,0.96
1110,4905,9.54,2023,2,0,1,0,1,40.0,None,Individual,None,0.69
1113,4919,47.39,2023,48,48,18,18,2,143.26,None,Full Season,Individual,0.5625
1116,4941,273.73,2023,48,39,18,12,2,24.32,None,Full Season,Individual,0.76
1118,4948,58.32,2023,3,0,2,0,1,54.5,None,Individual,None,0.82
1119,4954,52.21,2023,9,8,9,8,0,128.66,None,Full Season,Individual,0.44
1121,4960,61.71,2023,1,0,0,0,1,0.0,None,None,None,0.9495
1123,4962,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
1124,4966,82.62,2023,1,0,1,0,0,42.0,None,None,None,0.87
1126,4986,65.22,2023,1,1,0,0,1,0.0,None,None,None,0.94
1127,4993,61.71,2023,1,0,1,0,0,61.0,None,None,None,0.5867
1129,4994,27.17,2023,2,1,0,0,1,0.0,None,None,None,1.0
1132,4998,29.59,2023,32,22,2,2,2,29.86,None,Full Season,Individual,0.4377
1135,4999,26.22,2023,48,30,18,13,2,24.32,None,Full Season,Individual,0.7825
1136,5004,74.68,2023,1,0,1,0,0,32.0,None,None,None,0.92
1138,5027,5.77,2023,1,0,0,0,1,0.0,None,None,None,1.0
1140,5035,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
1143,5048,53.53,2023,48,28,18,11,2,23.04,None,Full Season,Individual,0.75
1145,5051,27.17,2023,18,9,17,9,1,156.0,None,Full Season,Full Season,0.45
1146,5054,196.93,2023,1,0,1,0,0,40.0,None,Individual,None,1.0
1149,5063,14.62,2023,19,8,1,1,2,0.0,None,Individual,None,0.6267
1152,5068,41.44,2023,31,18,1,0,2,0.0,None,None,Individual,0.3733
1155,5081,65.22,2023,31,23,1,1,2,0.0,None,Individual,None,0.5847
1158,5094,53.83,2023,31,26,1,1,2,0.0,None,Individual,None,0.5667
1160,5096,50.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
1162,5109,9.54,2023,1,1,0,0,1,0.0,None,None,None,1.0
1164,5114,25.94,2023,1,0,0,0,1,0.0,None,None,None,0.9967
1165,5125,45.06,2023,1,1,1,1,0,83.0,None,Individual,None,1.0
1167,5152,46.25,2023,1,1,0,0,1,0.0,None,None,None,1.0
1168,5156,52.24,2023,1,0,1,0,0,33.0,None,Individual,None,1.0
1169,5160,1.84,2023,1,1,1,1,0,86.0,None,Individual,None,0.98
1171,5161,27.17,2023,1,0,0,0,1,0.0,None,None,None,1.0
1173,5166,196.93,2023,3,0,0,0,1,0.0,None,None,None,0.9987
1175,5172,17.0,2023,1,0,0,0,1,0.0,None,None,Individual,0.5628
1177,5181,22.4,2023,3,0,0,0,1,0.0,None,None,None,1.0
1178,5193,196.93,2023,1,0,1,0,0,48.0,None,Individual,None,0.9776
1180,5200,17.84,2023,2,0,1,0,1,29.51,None,Full Season,None,0.7
1182,5202,55.5,2023,1,0,0,0,1,0.0,None,None,None,1.0
1184,5216,35.95,2023,2,1,0,0,1,0.0,None,None,None,0.96
1186,5217,47.39,2023,1,0,0,0,1,0.0,None,None,None,0.9114
1188,5221,25.94,2023,1,1,0,0,1,0.0,None,None,None,0.9967
1190,5235,20.13,2023,1,0,0,0,1,0.0,None,None,None,0.52
1192,5238,32.86,2023,1,0,0,0,1,0.0,None,None,None,0.99
1194,5249,60.17,2023,1,0,0,0,1,0.0,None,None,None,1.0
1196,5263,17.0,2023,1,0,0,0,1,0.0,None,None,Individual,0.5628
1197,5267,59.13,2023,1,1,1,1,0,40.0,None,Individual,None,1.0
1198,5271,196.93,2023,1,1,1,1,0,20.0,None,Individual,None,1.0
1201,5275,196.93,2023,31,19,1,0,2,0.0,None,Individual,None,0.6364
1202,5281,196.93,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
1204,5290,46.25,2023,1,0,0,0,1,0.0,None,None,None,0.9633
1205,5312,26.22,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
1207,5313,52.45,2023,1,1,0,0,1,0.0,None,None,None,1.0
1209,5315,38.2,2023,1,1,0,0,1,0.0,None,None,None,0.9917
1211,5322,55.5,2023,2,0,0,0,1,0.0,None,None,None,1.0
1213,5325,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
1214,5329,51.41,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
1216,5333,18.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
1218,5334,42.31,2023,19,8,2,1,1,21.14,None,Individual,None,0.72
1220,5349,263.83,2023,1,0,0,0,1,0.0,None,None,None,0.9899
1222,5369,76.98,2023,1,0,0,0,1,0.0,None,None,None,1.0
1225,5379,45.06,2023,31,25,1,1,2,0.0,None,Individual,None,0.5952
1227,5392,10.46,2023,1,0,0,0,1,0.0,None,None,None,1.0
1228,5399,196.93,2023,1,0,1,0,0,44.0,None,Individual,None,0.996
1230,5407,1.84,2023,2,1,0,0,1,0.0,None,None,None,0.8592
1232,5410,19.18,2023,10,9,9,9,1,33.14,None,Full Season,Individual,0.38
1234,5431,8.11,2023,3,1,2,1,1,51.46,None,Individual,None,0.85
1236,5458,33.3,2023,18,8,1,0,1,0.0,None,Individual,None,0.6067
1238,5459,27.58,2023,3,0,1,0,1,37.0,None,Individual,None,0.83
1240,5468,58.29,2023,2,0,0,0,1,0.0,None,None,None,1.0
1242,5478,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
1244,5499,178.22,2023,1,0,0,0,1,0.0,None,None,None,0.9974
1247,5501,1852.66,2023,48,34,18,13,2,145.92,None,Full Season,Individual,0.66
1250,5506,47.79,2023,48,40,18,18,2,145.92,None,Full Season,Individual,0.7025
1252,5510,5.77,2023,1,0,0,0,1,0.0,None,None,None,1.0
1253,5513,82.18,2023,1,1,1,1,0,25.0,None,Individual,None,1.0
1255,5530,196.93,2023,35,19,18,13,1,24.32,None,Full Season,Individual,0.79
1256,5537,196.93,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
1258,5543,45.16,2023,1,0,0,0,1,0.0,None,None,None,0.9883
1261,5544,27.17,2023,31,21,1,1,2,0.0,None,Individual,None,0.5067
1263,5553,39.09,2023,5,1,2,0,1,30.67,None,Individual,None,0.72
1264,5560,41.7,2023,1,1,1,1,0,37.0,None,Individual,None,1.0
1267,5580,58.29,2023,48,35,18,14,2,43.78,None,Full Season,Individual,0.77
1269,5585,311.06,2023,1,0,0,0,1,0.0,None,None,None,0.9999
1270,5594,196.93,2023,1,1,1,1,0,70.0,None,Individual,None,1.0
1272,5595,46.25,2023,1,0,0,0,1,0.0,None,None,None,0.9633
1274,5596,11.45,2023,1,0,0,0,1,0.0,None,None,None,0.6438
1277,5601,48.37,2023,24,18,1,0,2,0.0,None,None,None,0.4567
1279,5617,63.09,2023,1,0,0,0,1,0.0,None,None,None,0.8394
1281,5623,52.21,2023,1,0,0,0,1,0.0,None,None,None,1.0
1284,5627,62.69,2023,47,35,17,15,2,170.72,None,Full Season,Individual,0.4725
1286,5629,11.45,2023,1,0,0,0,1,0.0,None,None,None,0.6438
1288,5642,50.46,2023,1,0,0,0,1,0.0,None,None,None,1.0
1291,5645,32.18,2023,31,18,1,1,2,0.0,None,Individual,None,0.5867
1294,5668,26.81,2023,30,19,1,0,2,0.0,None,Individual,None,0.5267
1296,5669,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
1298,5671,47.79,2023,1,1,0,0,1,0.0,None,None,None,1.0
1300,5673,1.84,2023,1,0,0,0,1,0.0,None,None,None,0.9428
1303,5677,65.22,2023,14,13,1,0,2,58.0,None,Individual,None,0.876
1306,5679,43.06,2023,14,13,0,0,2,0.0,None,None,None,0.5216
1309,5693,26.81,2023,13,13,0,0,2,0.0,None,None,None,0.8168
1310,5713,63.09,2023,1,0,1,0,0,80.0,None,Individual,None,0.99
1311,5722,10.7,2023,1,1,1,1,0,55.0,None,Individual,None,0.98
1314,5728,74.68,2023,31,23,1,1,2,0.0,None,Individual,None,0.5867
1315,5763,26.22,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
1317,5766,41.44,2023,1,0,0,0,1,0.0,None,None,None,1.0
1319,5786,196.93,2023,2,1,0,0,1,0.0,None,None,None,1.0
1321,5791,38.15,2023,2,0,1,0,1,69.0,None,Individual,None,0.825
1323,5810,202.65,2023,1,0,0,0,1,0.0,None,None,None,0.9974
1324,5821,10.85,2023,1,0,1,0,0,23.0,None,Individual,None,0.85
1327,5830,46.25,2023,48,30,18,12,2,44.98,None,Full Season,Individual,0.9
1328,5854,20.98,2023,1,0,1,0,0,40.0,None,Individual,None,0.97
1331,5867,48.6,2023,31,27,1,1,2,0.0,None,Individual,None,0.6067
1333,5878,51.24,2023,1,0,0,0,1,0.0,None,None,None,0.96
1334,5879,10.5,2023,1,0,1,0,0,59.0,None,Individual,None,0.9975
1337,5883,24.84,2023,31,25,1,1,2,0.0,None,Individual,None,0.5067
1338,5889,70.93,2023,18,11,18,11,0,43.78,None,Full Season,Individual,0.55
1340,5891,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
1342,5899,18.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
1344,5904,38.79,2023,1,0,0,0,1,0.0,None,None,None,0.9817
1345,5906,1.84,2023,1,0,1,0,0,53.0,None,Individual,None,0.98
1348,5935,20.98,2023,16,14,0,0,2,0.0,None,None,None,0.53
1350,5942,17.0,2023,2,0,0,0,1,0.0,None,None,None,0.709
1352,5945,1961.14,2023,1,0,0,0,1,0.0,None,None,None,1.0
1353,5993,76.98,2023,1,0,1,0,0,32.0,None,Individual,None,0.9867
1356,5996,5.68,2023,31,20,1,0,2,0.0,None,Individual,None,0.4467
1358,6008,58.29,2023,1,1,0,0,1,0.0,None,None,None,1.0
1360,6009,47.74,2023,1,0,0,0,1,0.0,None,None,None,0.9975
1363,6029,47.79,2023,7,6,0,0,2,0.0,None,None,None,0.69
1366,6033,49.95,2023,25,16,1,1,2,0.0,None,Individual,None,0.5667
1368,6034,17.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
1370,6041,50.46,2023,1,0,0,0,1,0.0,None,None,None,1.0
1372,6047,8.55,2023,2,0,0,0,1,0.0,None,None,None,1.0
1374,6057,43.06,2023,1,0,0,0,1,0.0,None,None,None,1.0
1376,6088,13.28,2023,1,0,0,0,1,0.0,None,None,None,0.7883
1377,6089,196.93,2023,1,0,1,0,0,53.0,None,Individual,None,0.9272
1379,6093,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
1380,6097,82.62,2023,1,0,1,0,0,48.0,None,Individual,None,0.9867
1382,6100,47.99,2023,1,0,0,0,1,0.0,None,None,None,0.99
1384,6102,20.13,2023,1,0,0,0,1,0.0,None,None,None,0.52
1387,6118,60.17,2023,48,27,18,10,2,63.23,None,Full Season,Full Season,0.51
1389,6123,46.25,2023,1,0,0,0,1,0.0,None,None,None,0.9633
1392,6124,56.49,2023,13,13,0,0,2,0.0,None,None,None,1.0
1393,6156,18.51,2023,1,0,1,0,0,40.0,None,Individual,None,0.98
1396,6158,19.18,2023,13,13,0,0,2,0.0,None,None,None,0.8727
1399,6174,23.21,2023,31,26,1,1,2,0.0,None,Individual,None,0.4967
1400,6175,11.08,2023,1,0,1,0,0,24.0,None,Individual,None,0.509
1402,6177,23.26,2023,3,2,0,0,1,0.0,None,None,None,0.99
1403,6179,196.93,2023,1,0,1,0,0,47.0,None,Individual,None,0.9773
1405,6180,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
1407,6182,32.18,2023,1,0,0,0,1,0.0,None,None,None,1.0
1409,6190,1722.47,2023,1,1,0,0,1,0.0,None,None,None,1.0
1412,6199,69.88,2023,7,7,0,0,2,0.0,None,None,None,1.0
1415,6201,52.21,2023,31,24,1,1,2,0.0,None,Individual,None,0.5767
1417,6212,196.93,2023,2,0,0,0,1,0.0,None,None,None,0.9987
1419,6217,47.79,2023,1,0,0,0,1,0.0,None,None,None,0.9925
1420,6235,189.87,2023,1,1,1,1,0,33.0,None,Individual,None,0.9727
1421,6272,10.7,2023,1,0,1,0,0,46.0,None,Individual,None,0.6737
1422,6273,13.28,2023,1,1,1,1,0,46.0,None,Individual,None,0.97
1425,6281,11.04,2023,37,28,7,6,2,48.0,None,Flex Plan,Individual,0.4943
1426,6286,1969.96,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
1427,6290,81.02,2023,1,0,1,0,0,72.0,None,Individual,None,0.745
1429,6298,76.98,2023,2,0,0,0,1,0.0,None,None,None,1.0
1432,6299,53.53,2023,31,20,1,1,2,0.0,None,Individual,None,0.5642
1433,6307,1.84,2023,1,0,1,0,0,80.33,None,Individual,None,1.0
1434,6325,45.06,2023,1,0,1,0,0,44.0,None,Individual,None,0.99
1437,6333,30.3,2023,31,20,1,0,2,0.0,None,Individual,None,0.5867
1439,6353,2.83,2023,1,0,0,0,1,0.0,None,None,None,0.98
1440,6380,125.36,2023,1,0,1,0,0,52.0,None,Individual,None,0.87
1441,6384,59.73,2023,1,1,1,1,0,55.0,None,Individual,None,0.99
1443,6397,44.68,2023,2,0,0,0,1,0.0,None,None,None,0.9933
1444,6421,46.25,2023,1,1,1,1,0,46.0,None,Individual,None,1.0
1446,6426,11.36,2023,1,0,0,0,1,0.0,None,None,None,0.8783
1447,6444,196.93,2023,2,1,2,1,0,23.47,None,Individual,None,0.98
1450,6457,37.83,2023,1,1,0,0,2,0.0,None,None,None,1.0
1451,6467,3866.21,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
1454,6479,29.35,2023,31,17,1,0,2,0.0,None,None,Individual,0.5033
1455,6483,52.45,2023,1,0,1,0,0,52.0,None,Individual,None,0.9767
1457,6485,46.51,2023,1,0,0,0,1,0.0,None,None,None,0.9633
1460,6510,67.51,2023,13,13,0,0,2,0.0,None,None,None,0.8261
1463,6517,52.45,2023,1,1,0,0,2,0.0,None,None,None,1.0
1465,6520,10.45,2023,1,0,0,0,1,0.0,None,None,None,1.0
1468,6526,29.38,2023,31,30,1,1,2,0.0,None,Individual,None,0.6267
1470,6529,8.55,2023,35,23,18,12,1,61.7,None,Full Season,Full Season,0.61
1473,6535,30.51,2023,13,13,0,0,2,0.0,None,None,None,1.0
1474,6536,33.23,2023,1,0,1,0,0,24.0,None,None,None,0.67
1477,6538,54.0,2023,31,23,1,0,2,0.0,None,Individual,None,0.6067
1478,6542,16.19,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
1480,6548,26.75,2023,1,0,0,0,1,0.0,None,None,None,1.0
1482,6573,70.42,2023,1,0,0,0,1,0.0,None,None,None,1.0
1484,6575,160.35,2023,1,0,0,0,1,0.0,None,None,None,0.9994
1486,6577,63.09,2023,1,0,0,0,1,0.0,None,None,None,0.8394
1487,6579,196.93,2023,1,0,1,0,0,40.0,None,Individual,None,1.0
1490,6594,26.68,2023,13,13,0,0,2,0.0,None,None,None,1.0
1492,6606,38.79,2023,18,10,1,0,1,0.0,None,Individual,None,0.6667
1493,6621,23.14,2023,1,1,1,1,0,47.0,None,Individual,None,0.94
1495,6633,26.81,2023,2,0,1,0,1,37.0,None,Individual,None,0.79
1498,6640,59.13,2023,1,1,0,0,2,0.0,None,None,None,1.0
1500,6643,56.49,2023,18,4,1,0,1,0.0,None,Individual,None,0.7167
1501,6647,32.18,2023,3,0,3,0,0,46.0,None,Individual,None,0.75
1503,6651,50.09,2023,1,0,0,0,1,0.0,None,None,None,1.0
1504,6652,22.4,2023,1,0,1,0,0,23.0,None,Individual,None,0.9873
1505,6654,52.45,2023,1,0,1,0,0,33.0,None,Individual,None,0.934
1506,6656,44.96,2023,1,1,1,1,0,26.0,None,Individual,None,1.0
1508,6662,46.25,2023,1,0,0,0,1,0.0,None,None,None,0.9633
1511,6663,6.46,2023,7,7,0,0,2,0.0,None,None,None,0.99
1514,6667,196.93,2023,13,13,0,0,2,0.0,None,None,None,0.989
1517,6669,6.46,2023,36,32,6,6,2,54.44,None,Full Season,Individual,0.55
